Transaction_ID,Date,Month,Day_of_Week,Category,Brand,Quantity,Unit_Price,Discount_Rate,Gross_Amount,Discount_Amount,Net_Amount,Payment_Method,Customer_Age,Customer_Gender,Weather,Is_Holiday_Month,Revenue_per_unit,Age_Group,Is_Weekend
1d0c600e-1995-45d1-80ea-a4569e4d9583,2024-12-11,December,Wednesday,Beer,Heineken,4,83.86,0.09,335.44,30.19,305.25,Debit Card,60,Other,Snowy,1,3.6399952301454808,51-60,False
70f860c6-b373-4814-b977-10e89c37722f,2024-06-11,June,Tuesday,Wine,Yellow Tail,5,87.57,0.13,437.85,56.92,380.93,Mobile Payment,25,Female,Sunny,0,4.350005709717941,21-30,False
57ec8514-7a8d-4f5f-b5c7-02c96dbc39c5,2025-05-14,May,Wednesday,Rum,Malibu,3,24.68,0.02,74.04,1.48,72.56,Cash,43,Female,Rainy,0,2.940032414910859,41-50,False
9232f138-2484-4177-b81d-4ec5ecce390a,2024-08-12,August,Monday,Rum,Bacardi,3,31.76,0.23,95.28,21.91,73.37,Cash,43,Female,Sunny,0,2.3101385390428213,41-50,False
86b0a89a-9bc1-4840-a036-3e635b9a0bd5,2024-10-14,October,Monday,Tequila,Jose Cuervo,5,38.16,0.04,190.8,7.63,183.17,Cash,39,Other,Snowy,0,4.8000524109014675,31-40,False
612dec43-ceb8-4ec9-8ba6-7f6d291387fc,2025-01-07,January,Tuesday,Brandy,E&J,1,35.42,0.03,35.42,1.06,34.36,Debit Card,42,Female,Rainy,0,0.9700734048560135,41-50,False
e12c659f-7752-4156-9116-e8f99c3b8473,2025-04-19,April,Saturday,Tequila,Jose Cuervo,6,114.03,0.09,684.18,61.58,622.6,Credit Card,58,Male,Sunny,0,5.459966675436289,51-60,True
e7c6f17a-35db-4a87-8efd-d9ec4fb155ab,2024-10-19,October,Saturday,Gin,Beefeater,1,21.25,0.15,21.25,3.19,18.06,Debit Card,51,Female,Snowy,0,0.8498823529411764,51-60,True
50e38643-304f-4564-ad83-db674839b22e,2024-12-31,December,Tuesday,Wine,Sutter Home,1,16.98,0.12,16.98,2.04,14.94,Mobile Payment,61,Female,Sunny,1,0.8798586572438162,61-70,False
3f675a02-839f-4915-b4bb-166a8e113d35,2025-04-08,April,Tuesday,Rum,Bacardi,1,91.81,0.21,91.81,19.28,72.53,Debit Card,47,Male,Cloudy,0,0.7900010892059688,41-50,False
4dfd9da2-2c80-4b94-8ea9-d7855ed641ff,2024-06-16,June,Sunday,Rum,Bacardi,5,119.18,0.09,595.9,53.63,542.27,Cash,24,Male,Sunny,0,4.550008390669575,21-30,True
3093aca5-1daa-4c1b-af03-49ecc751119c,2025-01-16,January,Thursday,Brandy,E&J,3,49.04,0.17,147.12,25.01,122.11,Credit Card,62,Other,Cloudy,0,2.4900081566068515,61-70,False
22dfdb1a-865c-4b99-8d49-730bc37b6802,2024-07-19,July,Friday,Tequila,Jose Cuervo,6,74.68,0.04,448.08,17.92,430.16,Credit Card,41,Male,Rainy,1,5.760042849491162,41-50,False
22bfd64b-2783-4344-bf46-fa8eae5fb4cb,2024-09-13,September,Friday,Gin,Tanqueray,3,10.38,0.04,31.14,1.25,29.89,Debit Card,55,Male,Snowy,0,2.879576107899807,51-60,False
b70f5446-8157-4cf3-b7d4-10a8cb131214,2025-05-12,May,Monday,Brandy,E&J,5,108.72,0.24,543.6,130.46,413.14,Mobile Payment,23,Female,Sunny,0,3.800036791758646,21-30,False
cbd95592-21cc-4050-a914-42fe3eb3a4fb,2025-03-08,March,Saturday,Whiskey,Jameson,2,38.55,0.07,77.1,5.4,71.7,Debit Card,26,Female,Cloudy,0,1.8599221789883271,21-30,True
aa5e02c4-299d-46ef-90f8-2652ebf9d5fd,2025-05-10,May,Saturday,Tequila,Jose Cuervo,3,10.57,0.07,31.71,2.22,29.49,Cash,52,Male,Snowy,0,2.789971617786187,51-60,True
43698b6c-2422-4d1a-a81c-2b599f38b45b,2025-03-04,March,Tuesday,Wine,Yellow Tail,3,54.81,0.24,164.43,39.46,124.97,Cash,53,Male,Rainy,0,2.2800583835066592,51-60,False
0005ad61-4d59-4429-bb10-a5b929ae130f,2024-08-11,August,Sunday,Vodka,Absolut,3,18.83,0.11,56.49,6.21,50.28,Debit Card,57,Other,Cloudy,0,2.670207116303771,51-60,True
04d82751-0881-4971-aa39-80978b8e3f50,2024-09-18,September,Wednesday,Whiskey,Jameson,6,95.54,0.14,573.24,80.25,492.99,Cash,30,Other,Cloudy,0,5.160037680552648,21-30,False
e1b62b97-a2f5-4395-9d7e-6f6d48925349,2025-01-19,January,Sunday,Brandy,Paul Masson,2,112.32,0.04,224.64,8.99,215.65,Cash,32,Male,Rainy,0,1.9199608262108263,31-40,True
686d35f5-736b-4091-ad62-a9c1caea6a35,2024-12-22,December,Sunday,Tequila,Patron,6,67.35,0.22,404.1,88.9,315.2,Mobile Payment,30,Female,Rainy,1,4.680029695619896,21-30,True
23f1573f-818b-4099-b346-18a9b1b6a4b4,2024-11-08,November,Friday,Rum,Malibu,2,12.76,0.02,25.52,0.51,25.01,Cash,50,Male,Rainy,1,1.9600313479623825,41-50,False
8a47b9a2-a001-409c-a5a5-9b0762c3f6c6,2024-06-29,June,Saturday,Brandy,Hennessy,2,78.98,0.23,157.96,36.33,121.63,Mobile Payment,57,Female,Cloudy,0,1.5400101291466193,51-60,True
d96ff672-ce44-4e61-9e22-81d933b429ba,2024-09-27,September,Friday,Whiskey,Jameson,1,66.21,0.12,66.21,7.95,58.26,Cash,40,Other,Cloudy,0,0.8799275033982783,31-40,False
bf039e39-8b01-46e7-8f59-9f8be412caba,2024-08-11,August,Sunday,Beer,Heineken,4,53.22,0.1,212.88,21.29,191.59,Cash,24,Female,Snowy,0,3.5999624201428038,21-30,True
761baf22-9844-445a-8ac4-173552c29922,2024-09-16,September,Monday,Tequila,Patron,5,98.03,0.08,490.15,39.21,450.94,Credit Card,36,Female,Rainy,0,4.600020401917781,31-40,False
136f8e82-5c17-4fb0-8afe-709247674850,2025-04-14,April,Monday,Tequila,Don Julio,3,67.76,0.1,203.28,20.33,182.95,Credit Card,22,Male,Snowy,0,2.6999704840613927,21-30,False
8d4cfc97-175b-4de7-a5f4-8bc60d978522,2024-06-26,June,Wednesday,Vodka,Smirnoff,2,75.81,0.11,151.62,16.68,134.94,Mobile Payment,50,Female,Snowy,0,1.77997625643055,41-50,False
d340183b-e8db-4aa2-9f95-4909825e7086,2025-03-29,March,Saturday,Wine,Yellow Tail,5,24.22,0.21,121.1,25.43,95.67,Debit Card,29,Female,Snowy,0,3.9500412881915774,21-30,True
d64cb055-4acd-4bbb-a22b-987298ec2fc1,2024-10-10,October,Thursday,Wine,Barefoot,1,48.51,0.14,48.51,6.79,41.72,Credit Card,53,Female,Rainy,0,0.86002886002886,51-60,False
6c0b8e42-81a6-4437-beb5-af2261b941a4,2025-01-05,January,Sunday,Rum,Malibu,4,64.17,0.17,256.68,43.64,213.04,Cash,35,Female,Rainy,0,3.3199314321333953,31-40,True
432f0a00-f76d-4ff3-852a-27f5c3471b17,2025-04-29,April,Tuesday,Tequila,Patron,4,71.4,0.01,285.6,2.86,282.74,Credit Card,43,Other,Rainy,0,3.959943977591036,41-50,False
dae02323-a019-4a23-b434-ae02c2aa1cd0,2024-07-16,July,Tuesday,Gin,Tanqueray,6,48.41,0.06,290.46,17.43,273.03,Credit Card,47,Female,Snowy,1,5.639950423466225,41-50,False
bdd70ee3-385d-4524-8a4d-3f8b80f1e5b8,2025-02-27,February,Thursday,Tequila,Patron,2,79.03,0.15,158.06,23.71,134.35,Debit Card,23,Female,Sunny,0,1.699987346577249,21-30,False
a0916b75-869e-4e84-b75b-288e69a086aa,2025-02-21,February,Friday,Brandy,E&J,5,48.92,0.07,244.6,17.12,227.48,Debit Card,37,Other,Cloudy,0,4.650040883074407,31-40,False
8db78cd0-c39a-4cf7-a65f-da0396797f28,2025-02-24,February,Monday,Beer,Heineken,2,28.98,0.15,57.96,8.69,49.27,Credit Card,26,Female,Cloudy,0,1.7001380262249828,21-30,False
efd6d7ae-5f5b-4de0-a6bb-45da85eacc84,2025-04-28,April,Monday,Wine,Barefoot,1,87.48,0.23,87.48,20.12,67.36,Credit Card,29,Female,Sunny,0,0.7700045724737082,21-30,False
1f046aa4-3f41-4c36-9d2f-1bb12c9cd44d,2025-05-05,May,Monday,Gin,Bombay Sapphire,6,63.27,0.06,379.62,22.78,356.84,Cash,42,Other,Snowy,0,5.639955745218902,41-50,False
ee8be9ad-a3ab-49f6-8658-82f22aa57abe,2025-05-16,May,Friday,Whiskey,Jameson,6,73.64,0.05,441.84,22.09,419.75,Credit Card,51,Female,Rainy,0,5.700027159152635,51-60,False
15861b3b-2cca-4283-9738-894ee353c246,2024-10-11,October,Friday,Wine,Barefoot,4,70.14,0.12,280.56,33.67,246.89,Debit Card,63,Female,Cloudy,0,3.519960079840319,61-70,False
48d317dd-ad4a-470b-b7a5-755e1431965f,2025-06-01,June,Sunday,Gin,Bombay Sapphire,6,62.52,0.17,375.12,63.77,311.35,Credit Card,56,Female,Sunny,0,4.980006397952655,51-60,True
fff49e95-1ca3-4ff7-a905-bfa04a17530f,2025-05-13,May,Tuesday,Brandy,Paul Masson,6,89.49,0.04,536.94,21.48,515.46,Cash,50,Male,Rainy,0,5.759973181361047,41-50,False
a3951f3c-4564-4867-a452-b18563b50894,2025-04-19,April,Saturday,Vodka,Absolut,3,117.15,0.05,351.45,17.57,333.88,Cash,51,Male,Cloudy,0,2.850021340162185,51-60,True
9d147d19-90cb-4125-ae2c-f6af70608845,2025-04-02,April,Wednesday,Wine,Yellow Tail,1,23.34,0.22,23.34,5.13,18.21,Mobile Payment,56,Female,Sunny,0,0.7802056555269923,51-60,False
52ad5550-c5d5-41e7-a1bd-3b149afb39f0,2025-01-23,January,Thursday,Whiskey,Chivas Regal,3,13.71,0.19,41.13,7.81,33.32,Cash,44,Other,Sunny,0,2.4303428154631654,41-50,False
7ef7700b-85ad-4398-8f5b-d23296a7a9cf,2025-04-23,April,Wednesday,Gin,Beefeater,6,62.43,0.23,374.58,86.15,288.43,Mobile Payment,47,Male,Snowy,0,4.620054460996316,41-50,False
9645f0b4-519c-4ed1-a144-17fc4860a85c,2024-12-12,December,Thursday,Vodka,Absolut,1,39.41,0.14,39.41,5.52,33.89,Debit Card,62,Other,Rainy,1,0.8599340268967268,61-70,False
30dad6a2-37bc-4c74-ad91-7039106aadc1,2024-06-20,June,Thursday,Whiskey,Jameson,6,54.78,0.07,328.68,23.01,305.67,Credit Card,65,Male,Rainy,0,5.579956188389923,61-70,False
1fbb6726-59b7-4d3d-a475-2c100f29b579,2024-10-25,October,Friday,Brandy,E&J,1,37.91,0.2,37.91,7.58,30.33,Credit Card,52,Other,Cloudy,0,0.8000527565286204,51-60,False
9be6a9ce-1ddc-44c1-a657-704c863b7a5f,2024-06-11,June,Tuesday,Wine,Sutter Home,6,87.61,0.01,525.66,5.26,520.4,Cash,36,Male,Rainy,0,5.939961191644789,31-40,False
945e2c05-f449-40d4-ba0d-9cf10ebd914c,2025-03-06,March,Thursday,Whiskey,Jameson,3,13.63,0.08,40.89,3.27,37.62,Credit Card,43,Male,Cloudy,0,2.7600880410858397,41-50,False
5d851b09-62f1-4ad7-aafa-e9b2a8622196,2025-04-25,April,Friday,Brandy,Paul Masson,4,20.27,0.19,81.08,15.41,65.67,Cash,43,Other,Cloudy,0,3.239763196842625,41-50,False
36649e50-c0d1-42be-a62e-677debc5e03b,2024-11-26,November,Tuesday,Brandy,Hennessy,2,114.06,0.2,228.12,45.62,182.5,Credit Card,38,Male,Cloudy,1,1.600035069261792,31-40,False
ab452038-4c00-4378-9b0c-6f7f08dabd24,2025-05-07,May,Wednesday,Whiskey,Chivas Regal,4,55.02,0.19,220.08,41.82,178.26,Debit Card,63,Male,Rainy,0,3.239912758996728,61-70,False
eb3b3f74-9b08-46ae-bba8-48293ee62457,2025-05-02,May,Friday,Rum,Bacardi,3,60.19,0.1,180.57,18.06,162.51,Credit Card,61,Other,Cloudy,0,2.699950157833527,61-70,False
9cec4306-5e76-41c9-9acb-b595c6dd56dd,2024-11-25,November,Monday,Tequila,Patron,1,24.75,0.23,24.75,5.69,19.06,Credit Card,26,Male,Snowy,1,0.7701010101010101,21-30,False
9c045159-8787-410c-886d-bb3a672891bd,2024-12-25,December,Wednesday,Beer,Budweiser,3,14.93,0.08,44.79,3.58,41.21,Debit Card,34,Male,Sunny,1,2.7602143335565974,31-40,False
0c24517d-3cc3-4749-9920-bf2fc3185f8d,2025-05-14,May,Wednesday,Tequila,Patron,4,28.71,0.03,114.84,3.45,111.39,Cash,23,Other,Snowy,0,3.8798328108672937,21-30,False
728b1e6b-1c19-4ceb-b23d-479938345293,2024-09-27,September,Friday,Vodka,Absolut,1,112.16,0.21,112.16,23.55,88.61,Cash,62,Female,Sunny,0,0.7900320970042796,61-70,False
80c8c4c9-a436-43fd-b933-ea7527967878,2024-08-04,August,Sunday,Rum,Captain Morgan,3,48.62,0.18,145.86,26.25,119.61,Mobile Payment,59,Male,Rainy,0,2.4600987248046073,51-60,True
aa143439-8f92-45dd-bb69-25cf78072e67,2024-12-04,December,Wednesday,Brandy,E&J,4,58.43,0.0,233.72,0.0,233.72,Debit Card,55,Male,Cloudy,1,4.0,51-60,False
c2487d75-f917-4aba-89cb-97bf2eecf9af,2024-07-22,July,Monday,Whiskey,Jack Daniels,3,47.13,0.07,141.39,9.9,131.49,Debit Card,50,Male,Cloudy,1,2.7899427116486315,41-50,False
b703f171-877b-4986-af5d-f2d7ef972ad1,2025-05-18,May,Sunday,Beer,Budweiser,6,114.4,0.22,686.4,151.01,535.39,Credit Card,64,Female,Sunny,0,4.679982517482517,61-70,True
e60ad5b7-0186-4cb2-aa6f-171a4254a7a7,2024-06-10,June,Monday,Vodka,Absolut,4,107.48,0.11,429.92,47.29,382.63,Credit Card,47,Other,Snowy,0,3.5600111648678823,41-50,False
d7920ccc-2d8a-41a4-b89f-3e9f4eaf1a84,2025-05-08,May,Thursday,Vodka,Smirnoff,2,44.14,0.2,88.28,17.66,70.62,Debit Card,59,Female,Sunny,0,1.5999093792478478,51-60,False
fa931303-e27c-4cc1-8d77-f6c455ac6c69,2024-06-13,June,Thursday,Rum,Bacardi,5,55.9,0.09,279.5,25.15,254.34,Debit Card,42,Female,Cloudy,0,4.549910554561717,41-50,False
6c9f1124-0680-42d7-b93a-244763de017c,2025-03-06,March,Thursday,Brandy,Paul Masson,6,70.56,0.08,423.36,33.87,389.49,Mobile Payment,27,Other,Snowy,0,5.519982993197279,21-30,False
2f455513-f48e-4970-9871-a5f40dba6d47,2024-06-30,June,Sunday,Rum,Captain Morgan,5,62.08,0.23,310.4,71.39,239.01,Cash,58,Female,Cloudy,0,3.8500322164948453,51-60,True
96b2c0f1-e2c2-4d36-84ed-8d837bec72f6,2024-11-01,November,Friday,Wine,Yellow Tail,5,85.3,0.03,426.5,12.79,413.7,Credit Card,50,Female,Sunny,1,4.849941383352872,41-50,False
22f38fb5-b828-45fe-b40f-e3829d7b8f00,2024-12-08,December,Sunday,Brandy,Paul Masson,4,33.79,0.18,135.16,24.33,110.83,Mobile Payment,49,Male,Cloudy,1,3.2799644865344777,41-50,True
38807e77-7baf-4684-8a74-8d6ba0b6808a,2025-03-20,March,Thursday,Vodka,Grey Goose,6,62.57,0.17,375.42,63.82,311.6,Mobile Payment,33,Other,Cloudy,0,4.980022374940067,31-40,False
3d5aeb92-e865-4b44-92b5-d43cd67066fd,2024-10-17,October,Thursday,Rum,Malibu,6,67.32,0.15,403.92,60.59,343.33,Mobile Payment,35,Female,Cloudy,0,5.099970291146762,31-40,False
d403cd78-dd36-490f-8911-dba26ff8eaac,2024-08-17,August,Saturday,Whiskey,Jack Daniels,1,51.06,0.12,51.06,6.13,44.93,Mobile Payment,37,Other,Snowy,0,0.8799451625538581,31-40,True
023afdcb-6b9d-40c3-907d-3c84ee46b21e,2025-03-29,March,Saturday,Whiskey,Jack Daniels,6,38.65,0.17,231.9,39.42,192.48,Credit Card,26,Other,Snowy,0,4.980077619663648,21-30,True
7a2c3d34-b40a-4dab-8768-ddd79a874e2c,2024-12-30,December,Monday,Tequila,Jose Cuervo,3,92.89,0.15,278.67,41.8,236.87,Credit Card,25,Other,Snowy,1,2.550005382710733,21-30,False
a2434b67-a751-47c5-9419-faf0f5e15861,2024-10-14,October,Monday,Beer,Heineken,4,18.12,0.14,72.48,10.15,62.33,Mobile Payment,45,Other,Cloudy,0,3.439845474613686,41-50,False
4cefd592-ab6c-4775-9859-636b87675b4d,2025-03-04,March,Tuesday,Wine,Sutter Home,4,40.19,0.12,160.76,19.29,141.47,Mobile Payment,36,Other,Rainy,0,3.5200298581736753,31-40,False
a8d55c7b-a0a9-4281-b385-bf8ccb0f42f9,2025-04-01,April,Tuesday,Gin,Bombay Sapphire,4,89.56,0.07,358.24,25.08,333.16,Mobile Payment,57,Female,Cloudy,0,3.7199642697632873,51-60,False
e4d9c43b-9336-499b-afe4-be6dde8dbacd,2024-08-11,August,Sunday,Vodka,Grey Goose,5,37.41,0.05,187.05,9.35,177.7,Cash,38,Male,Cloudy,0,4.75006682705159,31-40,True
7cd09059-1333-494d-a6d2-2743a4cd853f,2025-03-25,March,Tuesday,Rum,Bacardi,4,15.33,0.15,61.32,9.2,52.12,Mobile Payment,56,Female,Cloudy,0,3.3998695368558383,51-60,False
0f44828c-58da-4e1a-ab36-17009bbdcdae,2025-02-21,February,Friday,Wine,Sutter Home,3,55.1,0.19,165.3,31.41,133.89,Mobile Payment,50,Female,Cloudy,0,2.4299455535390195,41-50,False
3716bc4e-f23b-46f3-bbf7-daf9191115b8,2024-07-16,July,Tuesday,Rum,Bacardi,3,12.38,0.06,37.14,2.23,34.91,Credit Card,60,Male,Sunny,1,2.819870759289176,51-60,False
2545db78-1052-46b6-94c1-13f9b4854d3f,2024-10-30,October,Wednesday,Wine,Yellow Tail,6,34.4,0.18,206.4,37.15,169.25,Debit Card,45,Female,Snowy,0,4.920058139534884,41-50,False
02041fe1-1f13-4e5f-8713-03299911033f,2025-04-03,April,Thursday,Gin,Tanqueray,5,96.23,0.24,481.15,115.48,365.67,Cash,38,Other,Cloudy,0,3.7999584329211267,31-40,False
336fb789-59db-4ab2-b35c-679c29033d17,2025-04-02,April,Wednesday,Rum,Malibu,1,36.45,0.15,36.45,5.47,30.98,Credit Card,32,Other,Rainy,0,0.8499314128943758,31-40,False
f4269d7f-325d-4aa4-b72b-b3ea8cbec4c3,2024-06-12,June,Wednesday,Whiskey,Chivas Regal,3,105.41,0.05,316.23,15.81,300.42,Debit Card,32,Male,Sunny,0,2.8500142301489424,31-40,False
bc10be0c-0012-477b-ac64-fe7779cc24cb,2024-08-01,August,Thursday,Rum,Captain Morgan,1,45.14,0.0,45.14,0.0,45.14,Mobile Payment,45,Male,Cloudy,0,1.0,41-50,False
8a0efcae-9c2d-474c-aaee-9efc56b9fde5,2025-05-21,May,Wednesday,Whiskey,Chivas Regal,3,74.31,0.05,222.93,11.15,211.78,Mobile Payment,49,Female,Rainy,0,2.849952900013457,41-50,False
1ef88f9b-d8f5-4eaa-b4aa-7bdcb510150e,2025-05-21,May,Wednesday,Beer,Budweiser,4,49.02,0.01,196.08,1.96,194.12,Cash,52,Female,Cloudy,0,3.9600163198694407,51-60,False
0558cb0e-0611-4e0f-9b1a-e9fbc4f7504c,2025-01-23,January,Thursday,Wine,Barefoot,1,101.28,0.14,101.28,14.18,87.1,Mobile Payment,65,Female,Sunny,0,0.8599921011058451,61-70,False
d601a37e-d70c-4d82-ba10-48f5fd6afaa8,2025-01-29,January,Wednesday,Tequila,Patron,2,50.16,0.21,100.32,21.07,79.25,Debit Card,65,Female,Snowy,0,1.5799441786283892,61-70,False
1c2550ff-335b-4e81-a415-7d37b8c4731d,2025-05-13,May,Tuesday,Rum,Malibu,4,81.56,0.19,326.24,61.99,264.25,Mobile Payment,63,Male,Snowy,0,3.2399460519862675,61-70,False
a77aad96-16e6-433f-aac0-23a7ac34616f,2025-01-19,January,Sunday,Brandy,Hennessy,2,55.58,0.22,111.16,24.46,86.7,Credit Card,37,Other,Cloudy,0,1.5599136379992804,31-40,True
2d5a4c78-aed7-4b5e-8f6b-2b185d1003de,2024-08-17,August,Saturday,Gin,Tanqueray,6,72.03,0.23,432.18,99.4,332.78,Mobile Payment,29,Male,Cloudy,0,4.620019436345967,21-30,True
2bd29e99-9b22-49b6-931b-e362f46d8454,2024-10-04,October,Friday,Whiskey,Chivas Regal,5,71.96,0.18,359.8,64.76,295.04,Debit Card,27,Female,Cloudy,0,4.10005558643691,21-30,False
88100ed9-7592-406a-9345-25f12cce42e5,2025-01-15,January,Wednesday,Rum,Captain Morgan,6,15.65,0.0,93.9,0.0,93.9,Mobile Payment,62,Other,Snowy,0,6.0,61-70,False
00cf3325-bfb3-4b27-be56-62f15e2eb6c8,2025-03-30,March,Sunday,Vodka,Absolut,2,39.02,0.24,78.04,18.73,59.31,Credit Card,26,Female,Snowy,0,1.519989748846745,21-30,True
cdaa1d60-5634-4049-9c5a-f3ceac79db76,2024-12-19,December,Thursday,Tequila,Patron,6,105.38,0.14,632.28,88.52,543.76,Cash,30,Other,Sunny,1,5.159992408426646,21-30,False
abae8f91-b8e7-43d1-a6e4-44e333bd3c72,2024-11-14,November,Thursday,Whiskey,Chivas Regal,3,101.46,0.01,304.38,3.04,301.34,Debit Card,51,Female,Sunny,1,2.9700374531835205,51-60,False
8acb6853-4146-4058-9dc3-8ea9ddc86f5e,2025-04-19,April,Saturday,Beer,Heineken,2,31.97,0.12,63.94,7.67,56.27,Credit Card,36,Female,Snowy,0,1.7600875821082267,31-40,True
09fd549b-ac2c-48eb-aa0d-eebe432c624e,2025-02-08,February,Saturday,Beer,Budweiser,3,36.53,0.14,109.59,15.34,94.25,Cash,44,Female,Snowy,0,2.580071174377224,41-50,True
625495b2-8d26-4a76-90a1-7de9a9d5823d,2024-11-06,November,Wednesday,Whiskey,Chivas Regal,1,61.08,0.13,61.08,7.94,53.14,Debit Card,30,Female,Sunny,1,0.8700065487884742,21-30,False
f31f6eaa-f22b-41be-9523-7a2dc58db9b6,2025-05-28,May,Wednesday,Tequila,Jose Cuervo,1,46.71,0.03,46.71,1.4,45.31,Cash,29,Other,Cloudy,0,0.9700278312995076,21-30,False
3484db24-dde4-455b-8845-1d6c045ef4bb,2024-10-22,October,Tuesday,Tequila,Don Julio,1,63.74,0.13,63.74,8.29,55.45,Debit Card,27,Other,Snowy,0,0.869940382805146,21-30,False
b11c3f35-f582-4b2e-8544-99d218c26ce3,2025-02-02,February,Sunday,Wine,Sutter Home,6,25.85,0.1,155.1,15.51,139.59,Mobile Payment,39,Female,Snowy,0,5.3999999999999995,31-40,True
898c478a-c6f4-4e85-8dc0-efc7cf57174d,2024-08-23,August,Friday,Brandy,Hennessy,4,22.57,0.1,90.28,9.03,81.25,Debit Card,26,Other,Sunny,0,3.5999113867966326,21-30,False
fefce3b6-17ee-4d78-aecc-c02e6bcea3f6,2025-01-03,January,Friday,Whiskey,Jack Daniels,3,47.71,0.19,143.13,27.19,115.94,Debit Card,61,Male,Snowy,0,2.430098511842381,61-70,False
04ebc15a-e900-4dbe-80e2-d306b100efc6,2024-06-08,June,Saturday,Gin,Tanqueray,1,19.5,0.04,19.5,0.78,18.72,Mobile Payment,24,Other,Snowy,0,0.96,21-30,True
05c3debe-7bfd-4d2e-ac05-c2b713120155,2024-11-11,November,Monday,Tequila,Jose Cuervo,3,44.52,0.15,133.56,20.03,113.53,Credit Card,42,Female,Cloudy,1,2.5500898472596583,41-50,False
bd215de6-a0af-40a7-9e79-52b97dd42f74,2025-03-21,March,Friday,Rum,Malibu,3,18.05,0.23,54.15,12.45,41.7,Mobile Payment,35,Male,Cloudy,0,2.3102493074792245,31-40,False
421d0485-217a-4035-ae92-4c353c4cf61c,2025-03-13,March,Thursday,Rum,Captain Morgan,1,71.88,0.06,71.88,4.31,67.57,Cash,23,Other,Snowy,0,0.9400389538119087,21-30,False
e3925adf-0e13-41ce-afde-5db6875bcf7a,2025-02-17,February,Monday,Wine,Barefoot,6,104.7,0.2,628.2,125.64,502.56,Credit Card,47,Male,Snowy,0,4.8,41-50,False
919c0847-3576-4ab1-8f9b-1ec906adc05d,2025-04-26,April,Saturday,Brandy,Paul Masson,1,29.18,0.04,29.18,1.17,28.01,Credit Card,30,Female,Snowy,0,0.9599040438656615,21-30,True
afce52a1-1722-4880-8d76-fc9466c9f7e3,2024-06-16,June,Sunday,Rum,Captain Morgan,2,47.71,0.2,95.42,19.08,76.34,Cash,42,Female,Snowy,0,1.6000838398658563,41-50,True
2e34c267-b139-4d9b-a523-5344268d81bf,2024-10-08,October,Tuesday,Rum,Captain Morgan,4,61.23,0.05,244.92,12.25,232.67,Cash,53,Female,Snowy,0,3.7999346725461374,51-60,False
655efff6-8c4a-4e3d-be17-4f05805aa95c,2025-04-21,April,Monday,Tequila,Patron,1,20.04,0.09,20.04,1.8,18.24,Mobile Payment,63,Other,Cloudy,0,0.9101796407185628,61-70,False
bf836b5c-7419-43ac-8651-064e279f581f,2024-09-07,September,Saturday,Gin,Tanqueray,4,37.76,0.12,151.04,18.12,132.92,Debit Card,46,Male,Cloudy,0,3.5201271186440675,41-50,True
327bf342-2e1c-408c-847d-0d67ab4e964e,2024-09-11,September,Wednesday,Whiskey,Jameson,4,56.51,0.19,226.04,42.95,183.09,Credit Card,41,Male,Snowy,0,3.2399575296407717,41-50,False
a75a4ac5-d42b-436a-9ebf-ce1d85dbb4c9,2024-07-29,July,Monday,Whiskey,Jack Daniels,2,73.29,0.01,146.58,1.47,145.11,Debit Card,58,Male,Sunny,1,1.9799426934097422,51-60,False
f187a187-d331-4a95-aa8d-89282a2cf58d,2024-08-20,August,Tuesday,Gin,Bombay Sapphire,2,34.13,0.15,68.26,10.24,58.02,Cash,24,Other,Rainy,0,1.6999707002636977,21-30,False
403f4d03-082a-446a-9513-fb0e70d478ba,2025-01-27,January,Monday,Rum,Captain Morgan,1,76.96,0.01,76.96,0.77,76.19,Mobile Payment,55,Female,Rainy,0,0.9899948024948025,51-60,False
ea423102-2672-4774-819d-c86e95880ceb,2024-12-29,December,Sunday,Gin,Beefeater,1,83.11,0.18,83.11,14.96,68.15,Mobile Payment,55,Female,Rainy,1,0.819997593550716,51-60,True
970b1751-d716-419a-8a2d-41dcb59519a7,2025-01-18,January,Saturday,Vodka,Smirnoff,3,65.93,0.14,197.79,27.69,170.1,Mobile Payment,59,Other,Cloudy,0,2.580009100561201,51-60,True
67eeb615-74e0-4ca9-b024-13f0bd217de9,2024-10-16,October,Wednesday,Gin,Tanqueray,2,94.81,0.0,189.62,0.0,189.62,Cash,51,Other,Snowy,0,2.0,51-60,False
46f9accc-9c23-4539-b9ed-6852bdf29575,2024-06-05,June,Wednesday,Tequila,Patron,6,110.72,0.07,664.32,46.5,617.82,Cash,48,Female,Cloudy,0,5.5800216763005785,41-50,False
ace5fae2-875f-42d3-af69-5df87a3de1d1,2025-03-05,March,Wednesday,Brandy,Paul Masson,2,82.79,0.17,165.58,28.15,137.43,Cash,33,Other,Cloudy,0,1.6599830897451382,31-40,False
22e98953-5301-4f97-b077-341e235f3081,2025-06-01,June,Sunday,Rum,Malibu,1,31.45,0.01,31.45,0.31,31.14,Mobile Payment,38,Other,Snowy,0,0.9901430842607314,31-40,True
0f34538d-b67a-4600-a65f-86073c6fd3d6,2024-08-22,August,Thursday,Beer,Heineken,5,52.13,0.06,260.65,15.64,245.01,Credit Card,27,Other,Snowy,0,4.699980817187799,21-30,False
